15481,1530,15481
15482,1129,15482
15483,549,15483
15484,549,15484
15485,127,15485
15486,1756,15486
15487,794,15487
15488,214,15488
15489,1752,15489
15490,683,15490
15491,85,15491
15492,126,15492
15493,58,15493
15494,210,15494
15495,682,15495
15496,1526,15496
15497,85,15497
15498,730,15498
15499,893,15499
15500,1603,15500
15501,539,15501
15502,651,15502
15503,685,15503
15504,1530,15504
15505,81,15505
15506,791,15506
15507,490,15507
15508,44,15508
15509,1756,15509
15510,683,15510
15511,963,15511
15512,1178,15512
15513,896,15513
15514,8,15514
15515,155,15515
15516,1353,15516
15517,377,15517
15518,1380,15518
15519,1658,15519
15520,1526,15520
15521,1127,15521
15522,1615,15522
15523,686,15523
15524,1376,15524
15525,1346,15525
15526,1346,15526
15527,1683,15527
15528,1966,15528
15529,1380,15529
15530,150,15530
15531,196,15531
15532,377,15532
15533,1375,15533
15534,410,15534
15535,1758,15535
15536,1758,15536
15537,1178,15537
15538,1377,15538
15539,1353,15539
15540,1415,15540
15541,1415,15541
15542,1530,15542
15543,23,15543
15544,62,15544
15545,208,15545
15546,1615,15546
15547,377,15547
15548,982,15548
15549,342,15549
15550,1533,15550
15551,55,15551
15552,1658,15552
15553,1658,15553
15554,1042,15554
15555,1022,15555
15556,791,15556
15557,5,15557
15558,1415,15558
15559,1530,15559
15560,687,15560
15561,18,15561
15562,1071,15562
15563,411,15563
15564,1533,15564
15565,1174,15565
15566,693,15566
15567,1758,15567
15568,1415,15568
15569,1415,15569
15570,1683,15570
15571,1129,15571
15572,955,15572
15573,654,15573
15574,43,15574
15575,1128,15575
15576,798,15576
15577,539,15577
15578,439,15578
15579,1178,15579
15580,1756,15580
15581,1756,15581
15582,1071,15582
15583,1752,15583
15584,989,15584
15585,1221,15585
15586,1241,15586
15587,210,15587
15588,1679,15588
15589,1178,15589
15590,81,15590
15591,251,15591
15592,1579,15592
15593,150,15593
15594,1752,15594
15595,276,15595
15596,982,15596
15597,1579,15597
15598,1371,15598
15599,549,15599
